model_name,month_date,target_month,portfolio,portfolio_return_percent,benchmark_return_percent,mean_fund_excess_return_percent,funds,excess_return_percent,excess_difference
XGBoost,2024-03-01,2024-04-01,9,5.082646,4.533622,0.549024,1,0.5490240000000002,2.220446049250313e-16
XGBoost,2024-03-01,2024-04-01,10,3.542022,4.533622,-0.9916,2,-0.9916000000000005,-4.440892098500626e-16
XGBoost,2024-03-01,2024-04-01,11,3.5081625,4.533622,-1.0254595,2,-1.0254595000000002,-2.220446049250313e-16
XGBoost,2024-03-01,2024-04-01,12,4.220808,4.533622,-0.312814,1,-0.31281400000000037,-3.885780586188048e-16
XGBoost,2024-03-01,2024-04-01,13,3.1802894999999998,4.533622,-1.3533325,2,-1.3533325000000005,-4.440892098500626e-16
XGBoost,2024-03-01,2024-04-01,14,5.889785,4.533622,1.356163,1,1.3561629999999996,-4.440892098500626e-16
XGBoost,2024-03-01,2024-04-01,15,4.2446405,4.533622,-0.2889815,2,-0.2889815000000002,-2.220446049250313e-16
XGBoost,2024-03-01,2024-04-01,16,4.155952,4.533622,-0.37767,2,-0.37767000000000017,-1.6653345369377348e-16
XGBoost,2024-03-01,2024-04-01,17,3.328773,4.533622,-1.204849,1,-1.2048490000000003,-2.220446049250313e-16
XGBoost,2024-03-01,2024-04-01,18,4.2544425,4.533622,-0.2791795,2,-0.2791795000000006,-5.551115123125783e-16
XGBoost,2024-03-01,2024-04-01,19,4.089111,4.533622,-0.444511,1,-0.4445110000000003,-3.3306690738754696e-16
XGBoost,2024-04-01,2024-05-01,0,1.365489,0.731367,0.634122,2,0.634122,0.0
XGBoost,2024-04-01,2024-05-01,1,1.983216,0.731367,1.251849,2,1.251849,0.0
XGBoost,2024-04-01,2024-05-01,2,0.912111,0.731367,0.180744,1,0.18074400000000002,2.7755575615628914e-17
XGBoost,2024-04-01,2024-05-01,3,2.088247,0.731367,1.3568799999999999,2,1.3568799999999999,0.0
XGBoost,2024-04-01,2024-05-01,4,0.30065,0.731367,-0.430717,1,-0.430717,0.0
XGBoost,2024-04-01,2024-05-01,5,1.5390325,0.731367,0.8076655,2,0.8076655,0.0
XGBoost,2024-04-01,2024-05-01,6,0.18322649999999996,0.731367,-0.5481405,2,-0.5481405,0.0
XGBoost,2024-04-01,2024-05-01,7,1.897617,0.731367,1.16625,1,1.1662500000000002,2.220446049250313e-16
XGBoost,2024-04-01,2024-05-01,8,0.9554515000000001,0.731367,0.2240845,2,0.22408450000000013,1.3877787807814457e-16
XGBoost,2024-04-01,2024-05-01,9,0.333982,0.731367,-0.397385,1,-0.397385,0.0
XGBoost,2024-04-01,2024-05-01,10,1.285531,0.731367,0.554164,2,0.554164,0.0
XGBoost,2024-04-01,2024-05-01,11,1.9347355,0.731367,1.2033685,2,1.2033684999999998,-2.220446049250313e-16
XGBoost,2024-04-01,2024-05-01,12,2.507192,0.731367,1.775825,1,1.7758249999999998,-2.220446049250313e-16
XGBoost,2024-04-01,2024-05-01,13,-0.4376169999999999,0.731367,-1.168984,2,-1.168984,0.0
XGBoost,2024-04-01,2024-05-01,14,2.336364,0.731367,1.604997,1,1.604997,0.0
XGBoost,2024-04-01,2024-05-01,15,2.1650365000000003,0.731367,1.4336695000000002,2,1.4336695000000002,0.0
XGBoost,2024-04-01,2024-05-01,16,1.581627,0.731367,0.85026,2,0.8502599999999999,-1.1102230246251565e-16
XGBoost,2024-04-01,2024-05-01,17,2.17523,0.731367,1.443863,1,1.443863,0.0
XGBoost,2024-04-01,2024-05-01,18,1.5368995,0.731367,0.8055325,2,0.8055325000000001,1.1102230246251565e-16
XGBoost,2024-04-01,2024-05-01,19,2.317903,0.731367,1.586536,1,1.5865359999999997,-2.220446049250313e-16
XGBoost,2024-05-01,2024-06-01,0,6.35577,7.051242,-0.695472,2,-0.6954720000000005,-5.551115123125783e-16
XGBoost,2024-05-01,2024-06-01,1,8.3035605,7.051242,1.2523185,2,1.2523184999999994,-4.440892098500626e-16
XGBoost,2024-05-01,2024-06-01,2,7.99343,7.051242,0.942188,1,0.9421879999999998,-2.220446049250313e-16
XGBoost,2024-05-01,2024-06-01,3,5.604471500000001,7.051242,-1.4467705,2,-1.4467704999999995,4.440892098500626e-16
XGBoost,2024-05-01,2024-06-01,4,7.216369,7.051242,0.165127,1,0.16512700000000002,2.7755575615628914e-17
XGBoost,2024-05-01,2024-06-01,5,5.3100705,7.051242,-1.7411714999999999,2,-1.7411715,-2.220446049250313e-16
XGBoost,2024-05-01,2024-06-01,6,7.384306499999999,7.051242,0.3330645,2,0.333064499999999,-9.992007221626409e-16
XGBoost,2024-05-01,2024-06-01,7,6.51886,7.051242,-0.532382,1,-0.5323820000000001,-1.1102230246251565e-16
XGBoost,2024-05-01,2024-06-01,8,7.3738925,7.051242,0.32265050000000006,2,0.32265049999999995,-1.1102230246251565e-16
XGBoost,2024-05-01,2024-06-01,9,4.537794,7.051242,-2.513448,1,-2.5134480000000003,-4.440892098500626e-16
XGBoost,2024-05-01,2024-06-01,10,6.841175,7.051242,-0.210067,2,-0.21006700000000045,-4.440892098500626e-16
XGBoost,2024-05-01,2024-06-01,11,7.760734,7.051242,0.709492,2,0.709492,0.0
XGBoost,2024-05-01,2024-06-01,12,7.475505,7.051242,0.424263,1,0.42426299999999983,-1.6653345369377348e-16
XGBoost,2024-05-01,2024-06-01,13,7.2152804999999995,7.051242,0.1640385000000001,2,0.1640384999999993,-7.771561172376096e-16
XGBoost,2024-05-01,2024-06-01,14,6.364508,7.051242,-0.686734,1,-0.6867340000000004,-4.440892098500626e-16
XGBoost,2024-05-01,2024-06-01,15,7.673163499999999,7.051242,0.6219215,2,0.6219214999999991,-8.881784197001252e-16
XGBoost,2024-05-01,2024-06-01,16,6.967675999999999,7.051242,-0.08356599999999992,2,-0.08356600000000114,-1.2212453270876722e-15
XGBoost,2024-05-01,2024-06-01,17,6.083416,7.051242,-0.967826,1,-0.9678260000000005,-5.551115123125783e-16
XGBoost,2024-05-01,2024-06-01,18,8.241765000000001,7.051242,1.190523,2,1.1905230000000007,6.661338147750939e-16
XGBoost,2024-05-01,2024-06-01,19,6.790821,7.051242,-0.260421,1,-0.260421,0.0
XGBoost,2024-06-01,2024-07-01,0,4.2435385,4.390997,-0.14745849999999994,2,-0.14745849999999994,0.0
XGBoost,2024-06-01,2024-07-01,1,3.286489,4.390997,-1.104508,2,-1.1045079999999996,4.440892098500626e-16
XGBoost,2024-06-01,2024-07-01,2,3.335344,4.390997,-1.055653,1,-1.0556529999999995,4.440892098500626e-16
XGBoost,2024-06-01,2024-07-01,3,3.9581705,4.390997,-0.4328265,2,-0.43282649999999956,4.440892098500626e-16
XGBoost,2024-06-01,2024-07-01,4,2.7335715,4.390997,-1.6574255,2,-1.6574254999999996,4.440892098500626e-16
XGBoost,2024-06-01,2024-07-01,5,2.903931,4.390997,-1.487066,1,-1.4870659999999996,4.440892098500626e-16
XGBoost,2024-06-01,2024-07-01,6,3.9983845000000002,4.390997,-0.3926125,2,-0.39261249999999936,6.106226635438361e-16
XGBoost,2024-06-01,2024-07-01,7,2.6727565,4.390997,-1.7182405,2,-1.7182404999999994,6.661338147750939e-16
XGBoost,2024-06-01,2024-07-01,8,4.09342,4.390997,-0.297577,1,-0.29757699999999954,4.440892098500626e-16
XGBoost,2024-06-01,2024-07-01,9,3.546474,4.390997,-0.8445229999999999,2,-0.8445229999999997,2.220446049250313e-16
XGBoost,2024-06-01,2024-07-01,10,2.8968949999999998,4.390997,-1.494102,2,-1.4941019999999998,2.220446049250313e-16
XGBoost,2024-06-01,2024-07-01,11,3.02596,4.390997,-1.365037,1,-1.3650369999999996,4.440892098500626e-16
XGBoost,2024-06-01,2024-07-01,12,2.6887980000000002,4.390997,-1.702199,2,-1.7021989999999994,6.661338147750939e-16
XGBoost,2024-06-01,2024-07-01,13,3.082433,4.390997,-1.308564,2,-1.3085639999999996,4.440892098500626e-16
XGBoost,2024-06-01,2024-07-01,14,3.156319,4.390997,-1.234678,1,-1.2346779999999997,2.220446049250313e-16
XGBoost,2024-06-01,2024-07-01,15,2.8362885,4.390997,-1.5547085,2,-1.5547084999999994,6.661338147750939e-16
XGBoost,2024-06-01,2024-07-01,16,2.881995,4.390997,-1.5090020000000002,2,-1.5090019999999997,4.440892098500626e-16
XGBoost,2024-06-01,2024-07-01,17,3.831163,4.390997,-0.559834,1,-0.5598339999999995,5.551115123125783e-16
XGBoost,2024-06-01,2024-07-01,18,3.1875850000000003,4.390997,-1.2034120000000001,2,-1.2034119999999993,8.881784197001252e-16
XGBoost,2024-06-01,2024-07-01,19,4.664275,4.390997,0.273278,1,0.27327800000000035,3.3306690738754696e-16
XGBoost,2024-07-01,2024-08-01,0,1.86904,1.035556,0.833484,2,0.8334840000000001,1.1102230246251565e-16
XGBoost,2024-07-01,2024-08-01,1,1.764644,1.035556,0.729088,2,0.7290880000000002,2.220446049250313e-16
XGBoost,2024-07-01,2024-08-01,2,2.794379,1.035556,1.758823,1,1.7588230000000002,2.220446049250313e-16
XGBoost,2024-07-01,2024-08-01,3,2.4696925,1.035556,1.4341365,2,1.4341365,0.0
XGBoost,2024-07-01,2024-08-01,4,1.642478,1.035556,0.606922,2,0.6069220000000002,2.220446049250313e-16
XGBoost,2024-07-01,2024-08-01,5,3.214202,1.035556,2.178646,1,2.1786459999999996,-4.440892098500626e-16
XGBoost,2024-07-01,2024-08-01,6,2.0690175,1.035556,1.0334615,2,1.0334615000000003,2.220446049250313e-16
XGBoost,2024-07-01,2024-08-01,7,1.795019,1.035556,0.759463,2,0.759463,0.0
XGBoost,2024-07-01,2024-08-01,8,2.281496,1.035556,1.24594,1,1.2459400000000003,2.220446049250313e-16
XGBoost,2024-07-01,2024-08-01,9,3.0609695,1.035556,2.0254135,2,2.0254135,0.0
XGBoost,2024-07-01,2024-08-01,10,2.123631,1.035556,1.0880750000000001,2,1.0880750000000001,0.0
XGBoost,2024-07-01,2024-08-01,11,1.724601,1.035556,0.689045,1,0.6890450000000001,1.1102230246251565e-16
XGBoost,2024-07-01,2024-08-01,12,1.7551405,1.035556,0.7195845,2,0.7195845000000001,1.1102230246251565e-16
XGBoost,2024-07-01,2024-08-01,13,-0.372014,1.035556,-1.40757,2,-1.40757,0.0
XGBoost,2024-07-01,2024-08-01,14,-0.379166,1.035556,-1.414722,1,-1.4147219999999998,2.220446049250313e-16
XGBoost,2024-07-01,2024-08-01,15,2.115488,1.035556,1.079932,2,1.0799320000000001,2.220446049250313e-16
XGBoost,2024-07-01,2024-08-01,16,2.297834,1.035556,1.262278,2,1.262278,0.0
XGBoost,2024-07-01,2024-08-01,17,1.532421,1.035556,0.496865,1,0.4968650000000001,1.1102230246251565e-16
XGBoost,2024-07-01,2024-08-01,18,0.35037599999999997,1.035556,-0.68518,2,-0.6851799999999999,1.1102230246251565e-16
XGBoost,2024-07-01,2024-08-01,19,2.711336,1.035556,1.67578,1,1.6757800000000003,2.220446049250313e-16
XGBoost,2024-08-01,2024-09-01,0,2.3174655,2.166814,0.1506515,2,0.15065149999999994,-5.551115123125783e-17
XGBoost,2024-08-01,2024-09-01,1,2.601325,2.166814,0.434511,2,0.4345110000000001,1.1102230246251565e-16
XGBoost,2024-08-01,2024-09-01,2,1.386044,2.166814,-0.78077,1,-0.78077,0.0
XGBoost,2024-08-01,2024-09-01,3,2.086064,2.166814,-0.08074999999999999,2,-0.0807500000000001,-1.1102230246251565e-16
XGBoost,2024-08-01,2024-09-01,4,2.538872,2.166814,0.372058,2,0.372058,0.0
XGBoost,2024-08-01,2024-09-01,5,0.056761,2.166814,-2.110053,1,-2.110053,0.0
XGBoost,2024-08-01,2024-09-01,6,3.2260275,2.166814,1.0592135,2,1.0592134999999998,-2.220446049250313e-16
XGBoost,2024-08-01,2024-09-01,7,2.231118,2.166814,0.064304,2,0.06430399999999992,-8.326672684688674e-17
XGBoost,2024-08-01,2024-09-01,8,2.268256,2.166814,0.101442,1,0.10144200000000003,2.7755575615628914e-17
XGBoost,2024-08-01,2024-09-01,9,4.150558500000001,2.166814,1.9837444999999998,2,1.9837445000000007,8.881784197001252e-16
XGBoost,2024-08-01,2024-09-01,10,2.1174495,2.166814,-0.04936450000000003,2,-0.04936449999999981,2.220446049250313e-16
XGBoost,2024-08-01,2024-09-01,11,2.577702,2.166814,0.410888,1,0.4108879999999999,-5.551115123125783e-17
XGBoost,2024-08-01,2024-09-01,12,2.157958,2.166814,-0.008855999999999996,2,-0.008856000000000197,-2.0122792321330962e-16
XGBoost,2024-08-01,2024-09-01,13,2.3107375,2.166814,0.14392349999999998,2,0.1439235000000001,1.1102230246251565e-16
XGBoost,2024-08-01,2024-09-01,14,6.662377,2.166814,4.495563,1,4.495563000000001,8.881784197001252e-16
XGBoost,2024-08-01,2024-09-01,15,2.3036684999999997,2.166814,0.1368545,2,0.13685449999999966,-3.3306690738754696e-16
XGBoost,2024-08-01,2024-09-01,16,2.731643,2.166814,0.564829,2,0.564829,0.0
XGBoost,2024-08-01,2024-09-01,17,2.503388,2.166814,0.336574,1,0.33657400000000015,1.6653345369377348e-16
XGBoost,2024-08-01,2024-09-01,18,3.2364635,2.166814,1.0696495000000001,2,1.0696495000000001,0.0
XGBoost,2024-08-01,2024-09-01,19,2.48218,2.166814,0.315366,1,0.31536600000000004,5.551115123125783e-17
XGBoost,2024-09-01,2024-10-01,0,-6.279484500000001,-6.352122,0.0726375,2,0.07263749999999902,-9.71445146547012e-16
XGBoost,2024-09-01,2024-10-01,1,-4.016553999999999,-6.352122,2.3355680000000003,2,2.3355680000000003,0.0
XGBoost,2024-09-01,2024-10-01,2,-5.348337,-6.352122,1.003785,1,1.0037849999999997,-2.220446049250313e-16
XGBoost,2024-09-01,2024-10-01,3,-5.8310534999999994,-6.352122,0.5210685,2,0.5210685000000002,1.1102230246251565e-16
XGBoost,2024-09-01,2024-10-01,4,-6.2148655,-6.352122,0.13725649999999998,2,0.13725649999999945,-5.273559366969494e-16
XGBoost,2024-09-01,2024-10-01,5,-7.13458,-6.352122,-0.782458,1,-0.7824580000000001,-1.1102230246251565e-16
XGBoost,2024-09-01,2024-10-01,6,-5.626418,-6.352122,0.7257039999999999,2,0.7257039999999995,-4.440892098500626e-16
XGBoost,2024-09-01,2024-10-01,7,-5.6885185,-6.352122,0.6636035,2,0.6636034999999998,-2.220446049250313e-16
XGBoost,2024-09-01,2024-10-01,8,-7.147953,-6.352122,-0.795831,1,-0.7958310000000006,-6.661338147750939e-16
XGBoost,2024-09-01,2024-10-01,9,-4.713528999999999,-6.352122,1.638593,2,1.6385930000000002,2.220446049250313e-16
XGBoost,2024-09-01,2024-10-01,10,-4.899732,-6.352122,1.4523899999999998,2,1.4523899999999994,-4.440892098500626e-16
XGBoost,2024-09-01,2024-10-01,11,-3.544983,-6.352122,2.807139,1,2.8071389999999994,-4.440892098500626e-16
XGBoost,2024-09-01,2024-10-01,12,-6.1453015,-6.352122,0.2068205,2,0.20682049999999919,-8.049116928532385e-16
XGBoost,2024-09-01,2024-10-01,13,-4.5710120000000005,-6.352122,1.78111,2,1.781109999999999,-8.881784197001252e-16
XGBoost,2024-09-01,2024-10-01,14,-5.877755,-6.352122,0.474367,1,0.474367,0.0
XGBoost,2024-09-01,2024-10-01,15,-4.380961,-6.352122,1.971161,2,1.9711609999999995,-4.440892098500626e-16
XGBoost,2024-09-01,2024-10-01,16,-5.8128615,-6.352122,0.5392605,2,0.5392604999999993,-7.771561172376096e-16
XGBoost,2024-09-01,2024-10-01,17,-5.41923,-6.352122,0.932892,1,0.9328919999999998,-2.220446049250313e-16
XGBoost,2024-09-01,2024-10-01,18,-5.425249000000001,-6.352122,0.9268730000000001,2,0.9268729999999987,-1.3322676295501878e-15
XGBoost,2024-09-01,2024-10-01,19,-6.169154,-6.352122,0.182968,1,0.1829679999999998,-1.942890293094024e-16
XGBoost,2024-10-01,2024-11-01,0,0.4734165,0.045826,0.4275905,2,0.42759050000000004,5.551115123125783e-17
XGBoost,2024-10-01,2024-11-01,1,0.7652464999999999,0.045826,0.7194205,2,0.7194204999999999,-1.1102230246251565e-16
XGBoost,2024-10-01,2024-11-01,2,2.297428,0.045826,2.251602,1,2.251602,0.0
XGBoost,2024-10-01,2024-11-01,3,0.6325835,0.045826,0.5867575,2,0.5867574999999999,-1.1102230246251565e-16
XGBoost,2024-10-01,2024-11-01,4,0.05430399999999999,0.045826,0.008477999999999986,2,0.008477999999999992,6.938893903907228e-18
XGBoost,2024-10-01,2024-11-01,5,1.904544,0.045826,1.858718,1,1.858718,0.0
XGBoost,2024-10-01,2024-11-01,6,0.5396925,0.045826,0.4938665,2,0.49386650000000004,5.551115123125783e-17
XGBoost,2024-10-01,2024-11-01,7,1.772389,0.045826,1.726563,2,1.726563,0.0
XGBoost,2024-10-01,2024-11-01,8,1.169353,0.045826,1.123527,1,1.1235270000000002,2.220446049250313e-16
XGBoost,2024-10-01,2024-11-01,9,1.2285655,0.045826,1.1827395,2,1.1827395,0.0
XGBoost,2024-10-01,2024-11-01,10,0.071812,0.045826,0.025986000000000002,2,0.025986000000000002,0.0
XGBoost,2024-10-01,2024-11-01,11,-0.568207,0.045826,-0.614033,1,-0.614033,0.0
XGBoost,2024-10-01,2024-11-01,12,0.310172,0.045826,0.26434599999999997,2,0.264346,5.551115123125783e-17
XGBoost,2024-10-01,2024-11-01,13,0.7166204999999999,0.045826,0.6707945,2,0.6707944999999998,-1.1102230246251565e-16
XGBoost,2024-10-01,2024-11-01,14,0.034214,0.045826,-0.011612,1,-0.011611999999999997,3.469446951953614e-18
XGBoost,2024-10-01,2024-11-01,15,0.07126150000000003,0.045826,0.0254355,2,0.025435500000000034,3.469446951953614e-17
XGBoost,2024-10-01,2024-11-01,16,0.013944499999999999,0.045826,-0.03188150000000001,2,-0.0318815,6.938893903907228e-18
XGBoost,2024-10-01,2024-11-01,17,0.074621,0.045826,0.028795,1,0.028795000000000008,6.938893903907228e-18
XGBoost,2024-10-01,2024-11-01,18,0.6861985,0.045826,0.6403725,2,0.6403725,0.0
XGBoost,2024-10-01,2024-11-01,19,0.16613,0.045826,0.120304,1,0.120304,0.0
XGBoost,2024-11-01,2024-12-01,0,0.4518690000000001,-1.36551,1.8173789999999999,2,1.817379,2.220446049250313e-16
XGBoost,2024-11-01,2024-12-01,1,-0.3547845,-1.36551,1.0107255,2,1.0107255,0.0
XGBoost,2024-11-01,2024-12-01,2,0.501988,-1.36551,1.867498,1,1.8674979999999999,-2.220446049250313e-16
XGBoost,2024-11-01,2024-12-01,3,-0.212656,-1.36551,1.152854,2,1.152854,0.0
XGBoost,2024-11-01,2024-12-01,4,-1.3769895,-1.36551,-0.011479500000000004,2,-0.011479500000000087,-8.326672684688674e-17
XGBoost,2024-11-01,2024-12-01,5,-1.386799,-1.36551,-0.021289,1,-0.02128899999999989,1.0755285551056204e-16
XGBoost,2024-11-01,2024-12-01,6,-1.2023185,-1.36551,0.1631915,2,0.16319149999999993,-5.551115123125783e-17
XGBoost,2024-11-01,2024-12-01,7,2.0759025,-1.36551,3.4414125,2,3.4414125,0.0
XGBoost,2024-11-01,2024-12-01,8,-1.276435,-1.36551,0.089075,1,0.08907500000000002,1.3877787807814457e-17
XGBoost,2024-11-01,2024-12-01,9,-0.8407640000000001,-1.36551,0.524746,2,0.5247459999999999,-1.1102230246251565e-16
XGBoost,2024-11-01,2024-12-01,10,-0.006021999999999972,-1.36551,1.359488,2,1.359488,0.0
XGBoost,2024-11-01,2024-12-01,11,-0.625948,-1.36551,0.739562,1,0.739562,0.0
XGBoost,2024-11-01,2024-12-01,12,0.9896235,-1.36551,2.3551335,2,2.3551335,0.0
XGBoost,2024-11-01,2024-12-01,13,-1.4833725,-1.36551,-0.1178625,2,-0.11786249999999998,1.3877787807814457e-17
XGBoost,2024-11-01,2024-12-01,14,-1.356294,-1.36551,0.009216,1,0.009215999999999891,-1.0928757898653885e-16
XGBoost,2024-11-01,2024-12-01,15,-0.741787,-1.36551,0.6237229999999999,2,0.623723,1.1102230246251565e-16
XGBoost,2024-11-01,2024-12-01,16,-0.8962805,-1.36551,0.4692295,2,0.46922949999999997,-5.551115123125783e-17
XGBoost,2024-11-01,2024-12-01,17,-1.659668,-1.36551,-0.294158,1,-0.2941579999999999,5.551115123125783e-17
XGBoost,2024-11-01,2024-12-01,18,0.9757595,-1.36551,2.3412695,2,2.3412695,0.0
XGBoost,2024-11-01,2024-12-01,19,-0.538272,-1.36551,0.827238,1,0.827238,0.0
XGBoost,2024-12-01,2025-01-01,0,-2.018008,-3.470144,1.452136,3,1.4521359999999999,-2.220446049250313e-16
XGBoost,2024-12-01,2025-01-01,1,-4.741763,-3.470144,-1.271619,3,-1.2716189999999998,2.220446049250313e-16
XGBoost,2024-12-01,2025-01-01,2,-3.9625163333333333,-3.470144,-0.49237233333333336,3,-0.4923723333333334,-5.551115123125783e-17
XGBoost,2024-12-01,2025-01-01,3,-10.520425333333334,-3.470144,-7.050281333333333,3,-7.050281333333334,-8.881784197001252e-16
XGBoost,2024-12-01,2025-01-01,4,-3.5995536666666665,-3.470144,-0.12940966666666665,3,-0.12940966666666665,0.0
XGBoost,2024-12-01,2025-01-01,5,-6.478355,-3.470144,-3.0082109999999997,3,-3.0082109999999997,0.0
XGBoost,2024-12-01,2025-01-01,6,-5.121515,-3.470144,-1.651371,3,-1.6513709999999997,2.220446049250313e-16
XGBoost,2024-12-01,2025-01-01,7,-4.340017666666667,-3.470144,-0.8698736666666668,3,-0.8698736666666673,-5.551115123125783e-16
XGBoost,2024-12-01,2025-01-01,8,-3.018405333333334,-3.470144,0.4517386666666667,3,0.45173866666666607,-6.106226635438361e-16
XGBoost,2024-12-01,2025-01-01,9,-4.530687333333334,-3.470144,-1.0605433333333334,3,-1.0605433333333338,-4.440892098500626e-16
XGBoost,2024-12-01,2025-01-01,10,-5.680275666666667,-3.470144,-2.210131666666667,3,-2.210131666666667,0.0
XGBoost,2024-12-01,2025-01-01,11,-6.233018666666666,-3.470144,-2.7628746666666664,3,-2.7628746666666664,0.0
XGBoost,2024-12-01,2025-01-01,12,-4.541679666666667,-3.470144,-1.0715356666666667,3,-1.071535666666667,-4.440892098500626e-16
XGBoost,2024-12-01,2025-01-01,13,-5.910555333333334,-3.470144,-2.4404113333333335,3,-2.440411333333334,-4.440892098500626e-16
XGBoost,2024-12-01,2025-01-01,14,-4.1460289999999995,-3.470144,-0.675885,3,-0.6758849999999996,3.3306690738754696e-16
XGBoost,2024-12-01,2025-01-01,15,-6.9907129999999995,-3.470144,-3.5205689999999996,3,-3.5205689999999996,0.0
XGBoost,2024-12-01,2025-01-01,16,-3.3405913333333337,-3.470144,0.12955266666666673,3,0.1295526666666662,-5.273559366969494e-16
XGBoost,2024-12-01,2025-01-01,17,-6.087219999999999,-3.470144,-2.6170760000000004,3,-2.6170759999999995,8.881784197001252e-16
XGBoost,2024-12-01,2025-01-01,18,-8.513787333333333,-3.470144,-5.043643333333333,3,-5.043643333333334,-8.881784197001252e-16
XGBoost,2024-12-01,2025-01-01,19,-4.970645,-3.470144,-1.5005009999999999,3,-1.5005010000000003,-4.440892098500626e-16
XGBoost,2025-01-01,2025-02-01,0,-4.90932925,-7.786369,2.87703975,4,2.87703975,0.0
XGBoost,2025-01-01,2025-02-01,1,-6.365913,-7.786369,1.420456,4,1.4204559999999997,-2.220446049250313e-16
XGBoost,2025-01-01,2025-02-01,2,-7.554599,-7.786369,0.23176999999999995,3,0.23177000000000003,8.326672684688674e-17
XGBoost,2025-01-01,2025-02-01,3,-7.51391175,-7.786369,0.27245725,4,0.27245724999999954,-4.440892098500626e-16
XGBoost,2025-01-01,2025-02-01,4,-7.3997209999999995,-7.786369,0.38664799999999994,3,0.3866480000000001,1.6653345369377348e-16
XGBoost,2025-01-01,2025-02-01,5,-7.5595775000000005,-7.786369,0.22679149999999998,4,0.22679149999999915,-8.326672684688674e-16
XGBoost,2025-01-01,2025-02-01,6,-4.214765,-7.786369,3.5716039999999993,3,3.571604,4.440892098500626e-16
XGBoost,2025-01-01,2025-02-01,7,-6.5269225,-7.786369,1.2594465,4,1.2594464999999992,-6.661338147750939e-16
XGBoost,2025-01-01,2025-02-01,8,-5.511175000000001,-7.786369,2.275194,3,2.275193999999999,-8.881784197001252e-16
XGBoost,2025-01-01,2025-02-01,9,-5.49807675,-7.786369,2.28829225,4,2.2882922499999996,-4.440892098500626e-16
XGBoost,2025-01-01,2025-02-01,10,-7.76707825,-7.786369,0.019290749999999947,4,0.01929074999999969,-2.5673907444456745e-16
XGBoost,2025-01-01,2025-02-01,11,-6.123272333333333,-7.786369,1.6630966666666664,3,1.6630966666666662,-2.220446049250313e-16
XGBoost,2025-01-01,2025-02-01,12,-5.665907750000001,-7.786369,2.12046125,4,2.120461249999999,-8.881784197001252e-16
XGBoost,2025-01-01,2025-02-01,13,-4.872601666666667,-7.786369,2.913767333333334,3,2.9137673333333325,-1.3322676295501878e-15
XGBoost,2025-01-01,2025-02-01,14,-6.5466745,-7.786369,1.2396945000000001,4,1.2396944999999997,-4.440892098500626e-16
XGBoost,2025-01-01,2025-02-01,15,-5.557354,-7.786369,2.229015,3,2.2290149999999995,-4.440892098500626e-16
XGBoost,2025-01-01,2025-02-01,16,-7.46341875,-7.786369,0.32295025000000005,4,0.3229502499999999,-1.6653345369377348e-16
XGBoost,2025-01-01,2025-02-01,17,-6.633478,-7.786369,1.152891,3,1.1528909999999994,-6.661338147750939e-16
XGBoost,2025-01-01,2025-02-01,18,-5.9215795,-7.786369,1.8647895,4,1.8647894999999997,-4.440892098500626e-16
XGBoost,2025-01-01,2025-02-01,19,-6.314742333333332,-7.786369,1.4716266666666666,3,1.4716266666666673,6.661338147750939e-16
XGBoost,2025-02-01,2025-03-01,0,6.80590525,7.352851,-0.54694575,4,-0.5469457499999999,1.1102230246251565e-16
XGBoost,2025-02-01,2025-03-01,1,7.0361252499999996,7.352851,-0.31672575,4,-0.3167257500000007,-7.216449660063518e-16
XGBoost,2025-02-01,2025-03-01,2,7.3304595,7.352851,-0.02239150000000001,4,-0.02239150000000034,-3.3306690738754696e-16
XGBoost,2025-02-01,2025-03-01,3,7.40878,7.352851,0.05592899999999997,3,0.055928999999999895,-7.632783294297951e-17
XGBoost,2025-02-01,2025-03-01,4,6.92916575,7.352851,-0.4236852499999999,4,-0.4236852500000001,-2.220446049250313e-16
XGBoost,2025-02-01,2025-03-01,5,7.84494875,7.352851,0.49209775000000006,4,0.4920977500000001,5.551115123125783e-17
XGBoost,2025-02-01,2025-03-01,6,7.557736666666667,7.352851,0.20488566666666674,3,0.20488566666666674,0.0
XGBoost,2025-02-01,2025-03-01,7,7.24149975,7.352851,-0.11135125000000001,4,-0.11135125000000023,-2.220446049250313e-16
XGBoost,2025-02-01,2025-03-01,8,6.8637084999999995,7.352851,-0.4891425,4,-0.4891425000000007,-7.216449660063518e-16
XGBoost,2025-02-01,2025-03-01,9,7.436192999999999,7.352851,0.08334200000000003,3,0.08334199999999914,-8.881784197001252e-16
XGBoost,2025-02-01,2025-03-01,10,6.9405149999999995,7.352851,-0.41233600000000004,4,-0.4123360000000007,-6.661338147750939e-16
XGBoost,2025-02-01,2025-03-01,11,5.89601125,7.352851,-1.4568397499999999,4,-1.4568397500000003,-4.440892098500626e-16
XGBoost,2025-02-01,2025-03-01,12,5.9872575,7.352851,-1.3655935000000001,4,-1.3655935000000001,0.0
XGBoost,2025-02-01,2025-03-01,13,7.279606666666666,7.352851,-0.07324433333333336,3,-0.07324433333333413,-7.771561172376096e-16
XGBoost,2025-02-01,2025-03-01,14,7.131390000000001,7.352851,-0.221461,4,-0.22146099999999969,3.0531133177191805e-16
XGBoost,2025-02-01,2025-03-01,15,5.64341825,7.352851,-1.7094327499999997,4,-1.7094327500000004,-6.661338147750939e-16
